FOLIO,full_address,zip_code,n_roof_permits,last_roof_permit_date,LastRoofYear,roof_age,roof_confidence,n_violations,has_unsafe_viol,n_roof_contractors_zip
3031040030811,"2820 NW 98 ST, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2025-06-26 00:00:00+00:00,2025.0,1.0,0.9,,0,4.0
3040190012490,"4035 SW 113 CT, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-08-06 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3012330080070,"19901 NE 21 AVE, UNINCORPORATED COUNTY, FL 33179",33179.0,2.0,2025-03-10 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3021240040410,"235 NW 144 ST, UNINCORPORATED COUNTY, FL 33168",33168.0,1.0,2024-02-29 00:00:00+00:00,2024.0,2.0,0.9,2.0,0,14.0
3031150120170,"2560 NW 55 TER, UNINCORPORATED COUNTY, FL 33142",33142.0,1.0,2025-01-11 00:00:00+00:00,2025.0,1.0,0.9,,0,6.0
3021070061960,"5410 NW 172 ST, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2025-07-03 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3031110020980,"920 NW 83 TER, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2024-03-28 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040100191080,"7940 SW 12 ST, UNINCORPORATED COUNTY, FL 33144",33144.0,2.0,2024-08-05 00:00:00+00:00,2024.0,2.0,0.9,2.0,0,7.0
3059040091100,"14955 SW 88 TER, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2025-06-08 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3060180120720,"10831 SW 222 ST, UNINCORPORATED COUNTY, FL 33170",33170.0,1.0,2024-01-26 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3050210210280,"14100 SW 92 AVE, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-09-20 00:00:00+00:00,2024.0,2.0,0.9,,0,19.0
3050170100600,"9740 SW 123 ST, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-10-22 00:00:00+00:00,2024.0,2.0,0.9,,0,19.0
3040270050250,"8220 SW 56 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,2.0,2024-06-10 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,24.0
3049110250150,"1204 SW 136 PL, UNINCORPORATED COUNTY, FL 33184",33184.0,1.0,2024-05-10 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,2.0
3032060270060,"901 NE 90 ST, UNINCORPORATED COUNTY, FL 33138",33138.0,1.0,2024-01-19 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040170091450,"10355 SW 25 ST, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-11-18 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3012330340120,"1925 NE 213 TER, UNINCORPORATED COUNTY, FL 33179",33179.0,1.0,2024-05-16 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3059010210880,"9434 SW 123 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2025-09-10 00:00:00+00:00,2025.0,1.0,0.9,,0,22.0
3040170630080,"10210 SW 30 ST, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-11-03 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3022180074520,"239 NE 160 ST, UNINCORPORATED COUNTY, FL 33162",33162.0,1.0,2024-01-22 00:00:00+00:00,2024.0,2.0,0.9,,0,2.0
3049330050360,"8411 SW 147 CT, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2024-11-22 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3031150040810,"1815 NW 58 ST, UNINCORPORATED COUNTY, FL 33142",33142.0,1.0,2025-08-10 00:00:00+00:00,2025.0,1.0,0.9,,0,6.0
3040171000030,"3034 SW 100 CT, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-04-01 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3050160360540,"13152 SW 93 PL, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-05-22 00:00:00+00:00,2024.0,2.0,0.9,2.0,0,19.0
3050080070220,"11320 SW 102 CT, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-09-24 00:00:00+00:00,2024.0,2.0,0.9,,0,19.0
3050290381970,"10380 SW 167 ST, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2024-07-25 00:00:00+00:00,2024.0,2.0,0.9,,0,21.0
3041310190470,"7224 SW 53 PL, UNINCORPORATED COUNTY, FL 33143",33143.0,1.0,2024-06-14 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3059090280490,"11250 SW 151 CT, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2025-05-20 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3040190090330,"10970 WESTWOOD LAKE DR, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-04-25 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,18.0
3039520370780,"13625 NW 9 ST, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2025-02-03 00:00:00+00:00,2025.0,1.0,0.9,,0,6.0
3059340070190,"14443 SW 172 LN, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2025-08-13 00:00:00+00:00,2025.0,1.0,0.9,2.0,0,12.0
3059230170340,"13351 SW 142 TER, UNINCORPORATED COUNTY, FL 33186",33186.0,2.0,2025-08-18 00:00:00+00:00,2025.0,1.0,0.9,,0,22.0
3022310130120,"315 NE 107 ST, UNINCORPORATED COUNTY, FL 33161",33161.0,1.0,2024-11-25 00:00:00+00:00,2024.0,2.0,0.9,,0,7.0
3050290210020,"15721 SW 102 CT, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2025-04-04 00:00:00+00:00,2025.0,1.0,0.9,,0,21.0
3069250091350,"12298 SW 250 ST, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2025-05-21 00:00:00+00:00,2025.0,1.0,0.9,,0,8.0
3059200040530,"14534 SW 161 CT, UNINCORPORATED COUNTY, FL 33196",33196.0,2.0,2024-12-27 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
3040040660750,"8812 SW 4 LN, UNINCORPORATED COUNTY, FL 33174",33174.0,1.0,2025-09-29 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3049130011620,"11815 SW 37 ST, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2025-10-28 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3060060370260,"11313 SW 189 TER, UNINCORPORATED COUNTY, FL 33157",33157.0,2.0,2024-11-06 00:00:00+00:00,2024.0,2.0,0.9,,0,21.0
3069010100170,"12001 SW 200 ST, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2024-06-27 00:00:00+00:00,2024.0,2.0,0.9,3.0,0,12.0
3079070050250,"16971 SW 303 ST, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2024-02-05 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3050060130450,"11256 SW 90 LN, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2025-04-18 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,19.0
3059100160410,"10630 SW 146 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-07-22 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3049150070160,"3581 SW 140 AVE, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-10-25 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3069130112230,"22945 SW 122 PL, UNINCORPORATED COUNTY, FL 33170",33170.0,1.0,2025-07-10 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3059020050190,"9812 SW 134 PL, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2025-04-14 00:00:00+00:00,2025.0,1.0,0.9,,0,22.0
3040250430240,"5730 SW 56 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2025-09-03 00:00:00+00:00,2025.0,1.0,0.9,,0,24.0
3059120200330,"11224 SW 117 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-09-17 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3031040037191,"2978 NW 101 ST, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2024-10-04 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3049200201160,"4760 SW 166 CT, UNINCORPORATED COUNTY, FL 33185",33185.0,1.0,2025-01-13 00:00:00+00:00,2025.0,1.0,0.9,,0,3.0
3078010030090,"18550 SW 295 TER, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2024-06-27 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3069050000177,"16555 SW 197 TER, UNINCORPORATED COUNTY, FL 33187",33187.0,3.0,2024-05-07 00:00:00+00:00,2024.0,2.0,0.9,,0,15.0
3049200320280,"5283 SW 165 CT, UNINCORPORATED COUNTY, FL 33185",33185.0,2.0,2024-02-23 00:00:00+00:00,2024.0,2.0,0.9,,0,3.0
3021270081220,"1800 NW 122 ST, UNINCORPORATED COUNTY, FL 33167",33167.0,1.0,2025-09-11 00:00:00+00:00,2025.0,1.0,0.9,,0,1.0
3078140040200,"19250 SW 319 ST, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2025-04-14 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3049210051070,"15555 SW 49 ST, UNINCORPORATED COUNTY, FL 33185",33185.0,1.0,2025-01-07 00:00:00+00:00,2025.0,1.0,0.9,,0,3.0
3031010040010,"402 NW 103 ST, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2025-06-05 00:00:00+00:00,2025.0,1.0,0.9,,0,8.0
3021240040770,"220 NW 144 ST, UNINCORPORATED COUNTY, FL 33168",33168.0,1.0,2024-11-14 00:00:00+00:00,2024.0,2.0,0.9,,0,14.0
3020120140390,"18305 NW 61 AVE, UNINCORPORATED COUNTY, FL 33015",33015.0,1.0,2024-09-19 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
3049090020050,"14918 SW 10 ST, UNINCORPORATED COUNTY, FL 33194",33194.0,1.0,2025-08-11 00:00:00+00:00,2025.0,1.0,0.9,,0,2.0
3040300070060,"5710 SW 109 AVE, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2024-06-26 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3050070101660,"11433 SW 110 LN, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-04-24 00:00:00+00:00,2024.0,2.0,0.9,,0,19.0
3050050180020,"9310 SW 103 AVE, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2025-05-27 00:00:00+00:00,2025.0,1.0,0.9,,0,19.0
3031020141000,"1160 NW 89 ST, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2025-04-13 00:00:00+00:00,2025.0,1.0,0.9,,0,8.0
3059240250440,"12346 SW 144 TER, UNINCORPORATED COUNTY, FL 33186",33186.0,2.0,2025-02-03 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,22.0
3078140030100,"18711 SW 316 TER, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2024-09-18 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3059240310210,"13730 SW 122 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-12-16 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3049100050040,"13732 SW 16 TER, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2025-03-26 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3021260220070,"1310 NW 135 ST, UNINCORPORATED COUNTY, FL 33167",33167.0,1.0,2024-04-09 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,1.0
3020010130710,"6743 NW 192 LN, UNINCORPORATED COUNTY, FL 33015",33015.0,2.0,2024-01-25 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
3079100010260,"29820 SW 146 AVE, UNINCORPORATED COUNTY, FL 33033",33033.0,2.0,2025-08-18 00:00:00+00:00,2025.0,1.0,0.9,,0,10.0
3049290190550,"5712 SW 163 PL, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2025-06-23 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3049330040510,"14711 SW 73 TER, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2024-11-26 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3059120010860,"12325 SW 105 TER, UNINCORPORATED COUNTY, FL 33186",33186.0,2.0,2024-01-17 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3059090031710,"14825 SW 112 ST, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2024-09-23 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
3040340400190,"8332 SW 84 TER, UNINCORPORATED COUNTY, FL 33143",33143.0,1.0,2024-08-29 00:00:00+00:00,2024.0,2.0,0.9,2.0,0,4.0
3040110041070,"7270 SW 9 ST, UNINCORPORATED COUNTY, FL 33144",33144.0,1.0,2024-09-11 00:00:00+00:00,2024.0,2.0,0.9,,0,7.0
3031210000010,"4718 NW 31 AVE, UNINCORPORATED COUNTY, FL 33142",33142.0,1.0,2025-03-25 00:00:00+00:00,2025.0,1.0,0.9,,0,6.0
3040280150820,"5661 SW 95 CT, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2025-08-11 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,4.0
3069260050210,"13070 SW 263 TER, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-01-09 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3021060300050,"18926 NW 56 CT, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2025-10-23 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3022180072010,"301 NE 164 ST, UNINCORPORATED COUNTY, FL 33162",33162.0,1.0,2024-09-23 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,2.0
3050100300040,"8025 SW 106 ST, UNINCORPORATED COUNTY, FL 33156",33156.0,1.0,2025-05-21 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,14.0
3050190030800,"10730 SW 149 TER, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2025-03-20 00:00:00+00:00,2025.0,1.0,0.9,2.0,1,19.0
3031040051255,"3350 NW 101 ST, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2024-07-02 00:00:00+00:00,2024.0,2.0,0.9,4.0,0,4.0
3021010090340,"55 NE 184 TER, UNINCORPORATED COUNTY, FL 33179",33179.0,1.0,2024-04-23 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3059270060140,"15701 SW 139 CT, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2024-07-13 00:00:00+00:00,2024.0,2.0,0.9,,0,12.0
3060180030300,"21625 SW 112 AVE, UNINCORPORATED COUNTY, FL 33170",33170.0,1.0,2025-04-07 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,5.0
3049150530440,"14426 SW 38 TER, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-04-11 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,9.0
3031110310660,"7701 NW 16 AVE, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2025-06-26 00:00:00+00:00,2025.0,1.0,0.9,,0,4.0
3031110021440,"1030 NW 85 ST, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2024-06-25 00:00:00+00:00,2024.0,2.0,0.9,3.0,0,8.0
3069250120820,"12092 SW 248 TER, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-11-15 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3031160020040,"3081 NW 70 TER, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2024-04-01 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,4.0
3050080110810,"10320 SW 118 ST, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-05-23 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,19.0
3049101230050,"14434 SW 14 ST, UNINCORPORATED COUNTY, FL 33184",33184.0,2.0,2024-10-03 00:00:00+00:00,2024.0,2.0,0.9,,0,2.0
3050310021140,"17830 SW 112 AVE, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2024-04-03 00:00:00+00:00,2024.0,2.0,0.9,,0,21.0
3021060240120,"19773 NW 52 PL, UNINCORPORATED COUNTY, FL 33055",33055.0,1.0,2025-02-26 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3060180031260,"21801 SW 112 AVE, UNINCORPORATED COUNTY, FL 33170",33170.0,1.0,2024-02-08 00:00:00+00:00,2024.0,2.0,0.9,9.0,0,5.0
3040160021030,"8960 SW 34 ST, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-12-26 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3040090053060,"8800 SW 18 TER, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-04-25 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3040320161550,"7903 SW 105 AVE, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2025-07-10 00:00:00+00:00,2025.0,1.0,0.9,,0,4.0
3059090090180,"10475 SW 153 CT 2, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2025-01-20 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3050100100240,"8210 SW 116 TER, UNINCORPORATED COUNTY, FL 33156",33156.0,1.0,2025-01-10 00:00:00+00:00,2025.0,1.0,0.9,,0,14.0
3059340322200,"17768 SW 140 CT, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2024-05-08 00:00:00+00:00,2024.0,2.0,0.9,,0,12.0
3069260100260,"13243 SW 263 ST, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-01-03 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040220120340,"8230 SW 42 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2025-02-19 00:00:00+00:00,2025.0,1.0,0.9,,0,24.0
3039520340150,"13001 NW 9 LN, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2025-02-06 00:00:00+00:00,2025.0,1.0,0.9,,0,6.0
3049090160450,"15602 SW 13 TER, UNINCORPORATED COUNTY, FL 33194",33194.0,1.0,2025-07-22 00:00:00+00:00,2025.0,1.0,0.9,3.0,0,2.0
3049110030730,"2510 SW 129 AVE, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-04-04 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3059050232780,"15981 SW 96 TER, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2023-12-28 00:00:00+00:00,2023.0,3.0,0.9,,0,17.0
3040210010440,"8711 SW 42 TER, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-04-16 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3059280012060,"14751 SW 158 ST, UNINCORPORATED COUNTY, FL 33187",33187.0,1.0,2025-10-21 00:00:00+00:00,2025.0,1.0,0.9,,0,15.0
3031210190740,"3247 NW 48 TER, UNINCORPORATED COUNTY, FL 33142",33142.0,1.0,2024-05-15 00:00:00+00:00,2024.0,2.0,0.9,,0,6.0
3069250160310,"25240 SW 119 AVE, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2025-11-12 00:00:00+00:00,2025.0,1.0,0.9,,0,8.0
3049210250960,"4360 SW 153 CT, UNINCORPORATED COUNTY, FL 33185",33185.0,1.0,2024-02-28 00:00:00+00:00,2024.0,2.0,0.9,,0,3.0
3059030121590,"14355 SW 98 TER, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2025-03-26 00:00:00+00:00,2025.0,1.0,0.9,,0,22.0
3041310310510,"5520 SW 85 ST, UNINCORPORATED COUNTY, FL 33143",33143.0,1.0,2024-11-08 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3079090130150,"29830 SW 148 PL, UNINCORPORATED COUNTY, FL 33033",33033.0,1.0,2024-11-06 00:00:00+00:00,2024.0,2.0,0.9,,0,10.0
3031150140590,"1929 NW 54 ST, UNINCORPORATED COUNTY, FL 33142",33142.0,1.0,2025-03-06 00:00:00+00:00,2025.0,1.0,0.9,,0,6.0
3069340218300,"13924 SW 278 LN, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-04-25 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3049280211090,"5630 SW 149 AVE, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2025-09-05 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,5.0
3059090440740,"11530 SW 153 AVE Y, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2025-05-13 00:00:00+00:00,2025.0,1.0,0.9,1.0,1,17.0
3040310260280,"10909 SW 75 ST, UNINCORPORATED COUNTY, FL 33173",33173.0,2.0,2024-06-27 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3040100121250,"1705 SW 83 CT, UNINCORPORATED COUNTY, FL 33155",33155.0,2.0,2025-11-26 00:00:00+00:00,2025.0,1.0,0.9,,0,24.0
3040130183470,"3801 SW 60 PL, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2024-08-07 00:00:00+00:00,2024.0,2.0,0.9,,0,24.0
3059340081380,"17211 SW 142 CT, UNINCORPORATED COUNTY, FL 33177",33177.0,1.0,2025-05-15 00:00:00+00:00,2025.0,1.0,0.9,,0,12.0
3040190041730,"4365 SW 112 AVE, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-01-09 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,18.0
3040200044590,"10030 SW 46 TER, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-03-03 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3040340171680,"8217 SW 81 CT, UNINCORPORATED COUNTY, FL 33143",33143.0,1.0,2024-08-13 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3069350020824,"12910 SW 266 TER, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-02-28 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3040050460120,"10001 SW 2 ST, UNINCORPORATED COUNTY, FL 33174",33174.0,1.0,2025-05-08 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3022320200290,"11741 NE 14 AVE, UNINCORPORATED COUNTY, FL 33161",33161.0,1.0,2025-05-13 00:00:00+00:00,2025.0,1.0,0.9,2.0,0,7.0
3079050140200,"16440 SW 293 ST, UNINCORPORATED COUNTY, FL 33033",33033.0,1.0,2025-08-12 00:00:00+00:00,2025.0,1.0,0.9,,0,10.0
3049010340130,"285 NW 121 CT, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2024-07-11 00:00:00+00:00,2024.0,2.0,0.9,,0,6.0
3039520210490,"862 NW 134 PL, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2023-12-20 00:00:00+00:00,2023.0,3.0,0.9,,0,6.0
3031100000290,"1860 NW 81 ST, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2023-12-21 00:00:00+00:00,2023.0,3.0,0.9,,0,4.0
3059050040430,"9016 SW 169 AVE, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2025-03-07 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3059200103080,"15823 SW 141 ST, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2025-04-21 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3031210320230,"3115 NW 50 ST, UNINCORPORATED COUNTY, FL 33142",33142.0,1.0,2024-10-29 00:00:00+00:00,2024.0,2.0,0.9,,0,6.0
3040300752010,"11218 SW 64 LN, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2023-12-18 00:00:00+00:00,2023.0,3.0,0.9,,0,4.0
3040090053440,"8851 SW 20 ST, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-01-03 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3022070160830,"801 NE 171 TER, UNINCORPORATED COUNTY, FL 33162",33162.0,1.0,2024-08-30 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,2.0
3049100610020,"2016 SW 137 PL, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-10-03 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3069350020810,"13021 SW 267 ST, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-08-05 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,8.0
3050160360280,"9377 SW 130 ST, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2025-04-24 00:00:00+00:00,2025.0,1.0,0.9,,0,19.0
3040210010760,"8751 SW 43 TER, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2025-04-14 00:00:00+00:00,2025.0,1.0,0.9,,0,18.0
3050300060410,"10810 SW 165 ST, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2024-07-10 00:00:00+00:00,2024.0,2.0,0.9,,0,21.0
3020030300090,"20024 NW 86 CT, UNINCORPORATED COUNTY, FL 33015",33015.0,1.0,2024-03-28 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,17.0
3012310030070,"20542 NE 8 PL, UNINCORPORATED COUNTY, FL 33179",33179.0,2.0,2025-03-18 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3031100590040,"1735 NW 83 TER, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2025-07-17 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,4.0
3049350080530,"13374 SW 73 TER, UNINCORPORATED COUNTY, FL 33183",33183.0,1.0,2023-12-11 00:00:00+00:00,2023.0,3.0,0.9,,0,11.0
3078140190350,"32361 SW 194 CT, UNINCORPORATED COUNTY, FL 33030",33030.0,2.0,2025-06-03 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3049140020580,"13410 SW 34 ST, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-04-25 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3040240130160,"5721 SW 47 ST, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2025-04-23 00:00:00+00:00,2025.0,1.0,0.9,,0,24.0
3069340040770,"26721 SW 145 AVENUE RD, UNINCORPORATED COUNTY, FL 33032",33032.0,1.0,2024-12-16 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3050200180510,"14414 SW 105 CT, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-01-16 00:00:00+00:00,2024.0,2.0,0.9,3.0,0,19.0
3049200140230,"5328 SW 161 PL, UNINCORPORATED COUNTY, FL 33185",33185.0,1.0,2023-12-13 00:00:00+00:00,2023.0,3.0,0.9,,0,3.0
3059030450060,"9121 SW 142 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-02-20 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3040320300060,"10633 SW 74 TER, UNINCORPORATED COUNTY, FL 33173",33173.0,1.0,2024-07-31 00:00:00+00:00,2024.0,2.0,0.9,,0,4.0
3031040063810,"8925 NW 35 CT, UNINCORPORATED COUNTY, FL 33147",33147.0,1.0,2025-04-15 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,4.0
3059050233080,"9876 SW 159 PATH, UNINCORPORATED COUNTY, FL 33196",33196.0,2.0,2024-10-07 00:00:00+00:00,2024.0,2.0,0.9,,0,17.0
3059050040010,"9173 SW 167 CT, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2024-05-30 00:00:00+00:00,2024.0,2.0,0.9,3.0,0,17.0
